 
****************************************
Report : cell
Design : mem_system
Version: B-2008.09-SP3
Date   : Wed Apr 20 21:18:19 2016
****************************************

Attributes:
    b - black box (unknown)
    h - hierarchical
    n - noncombinational
    p - parameterized
    r - removable
    u - contains unmapped logic

Cell                      Reference       Library             Area  Attributes
--------------------------------------------------------------------------------
AddrReqReg[0]             dff_232                         11.732500 h, n
AddrReqReg[1]             dff_233                         11.732500 h, n
AddrReqReg[2]             dff_234                         11.732500 h, n
AddrReqReg[3]             dff_235                         11.732500 h, n
AddrReqReg[4]             dff_236                         11.732500 h, n
AddrReqReg[5]             dff_237                         11.732500 h, n
AddrReqReg[6]             dff_238                         11.732500 h, n
AddrReqReg[7]             dff_239                         11.732500 h, n
AddrReqReg[8]             dff_240                         11.732500 h, n
AddrReqReg[9]             dff_241                         11.732500 h, n
AddrReqReg[10]            dff_242                         11.732500 h, n
AddrReqReg[11]            dff_243                         11.732500 h, n
AddrReqReg[12]            dff_244                         11.732500 h, n
AddrReqReg[13]            dff_245                         11.732500 h, n
AddrReqReg[14]            dff_246                         11.732500 h, n
AddrReqReg[15]            dff_247                         11.732500 h, n
DataInReqReg[0]           dff_216                         11.732500 h, n
DataInReqReg[1]           dff_217                         11.732500 h, n
DataInReqReg[2]           dff_218                         11.732500 h, n
DataInReqReg[3]           dff_219                         11.732500 h, n
DataInReqReg[4]           dff_220                         11.732500 h, n
DataInReqReg[5]           dff_221                         11.732500 h, n
U393                      INVX1           gscl45nm        1.407900  
U394                      INVX1           gscl45nm        1.407900  
U395                      INVX1           gscl45nm        1.407900  
U396                      INVX1           gscl45nm        1.407900  
U397                      OR2X1           gscl45nm        2.346500  
U398                      INVX1           gscl45nm        1.407900  
U399                      AND2X1          gscl45nm        2.346500  
U400                      BUFX2           gscl45nm        2.346500  
U401                      MUX2X1          gscl45nm        3.754400  
U402                      OR2X1           gscl45nm        2.346500  
U403                      INVX1           gscl45nm        1.407900  
U404                      AND2X1          gscl45nm        2.346500  
U405                      NAND3X1         gscl45nm        2.346500  
U406                      BUFX2           gscl45nm        2.346500  
U407                      BUFX2           gscl45nm        2.346500  
U408                      MUX2X1          gscl45nm        3.754400  
U409                      MUX2X1          gscl45nm        3.754400  
U410                      INVX1           gscl45nm        1.407900  
U411                      INVX1           gscl45nm        1.407900  
U412                      INVX1           gscl45nm        1.407900  
U413                      NAND2X1         gscl45nm        1.877200  
U414                      NAND2X1         gscl45nm        1.877200  
U415                      OAI21X1         gscl45nm        2.815800  
U416                      NAND2X1         gscl45nm        1.877200  
U417                      NAND2X1         gscl45nm        1.877200  
U418                      OAI21X1         gscl45nm        2.815800  
U419                      NAND3X1         gscl45nm        2.346500  
U420                      OAI21X1         gscl45nm        2.815800  
U421                      MUX2X1          gscl45nm        3.754400  
U422                      MUX2X1          gscl45nm        3.754400  
U423                      MUX2X1          gscl45nm        3.754400  
U424                      MUX2X1          gscl45nm        3.754400  
U425                      MUX2X1          gscl45nm        3.754400  
U426                      MUX2X1          gscl45nm        3.754400  
U427                      MUX2X1          gscl45nm        3.754400  
U428                      MUX2X1          gscl45nm        3.754400  
U429                      MUX2X1          gscl45nm        3.754400  
U430                      MUX2X1          gscl45nm        3.754400  
U431                      MUX2X1          gscl45nm        3.754400  
U432                      MUX2X1          gscl45nm        3.754400  
U433                      MUX2X1          gscl45nm        3.754400  
U434                      MUX2X1          gscl45nm        3.754400  
U435                      MUX2X1          gscl45nm        3.754400  
U436                      MUX2X1          gscl45nm        3.754400  
U437                      NAND2X1         gscl45nm        1.877200  
U438                      NAND3X1         gscl45nm        2.346500  
U439                      NAND3X1         gscl45nm        2.346500  
U440                      AOI22X1         gscl45nm        3.285100  
U441                      AOI21X1         gscl45nm        2.815800  
U442                      NAND2X1         gscl45nm        1.877200  
U443                      AOI21X1         gscl45nm        2.815800  
U444                      AOI21X1         gscl45nm        2.815800  
U445                      NAND3X1         gscl45nm        2.346500  
U446                      AOI21X1         gscl45nm        2.815800  
U447                      NOR2X1          gscl45nm        2.346500  
U448                      NAND2X1         gscl45nm        1.877200  
WrReqReg                  dff_261                         11.732500 h, n
c0                        cache_cache_id1                 46543.296117
                                                                    h, n, p
mem                       four_bank_mem                   21521.628304
                                                                    h, n
state[0]                  dff_248                         11.732500 h, n
state[1]                  dff_249                         11.732500 h, n
state[2]                  dff_250                         11.732500 h, n
state[3]                  dff_251                         11.732500 h, n
state[4]                  dff_252                         11.732500 h, n
state[5]                  dff_253                         11.732500 h, n
state[6]                  dff_254                         11.732500 h, n
state[7]                  dff_255                         11.732500 h, n
state[8]                  dff_256                         11.732500 h, n
state[9]                  dff_257                         11.732500 h, n
state[10]                 dff_258                         11.732500 h, n
state[11]                 dff_259                         11.732500 h, n
state[12]                 dff_260                         11.732500 h, n
--------------------------------------------------------------------------------
Total 360 cells                                           69266.332398
1
